,Prices_usd,Market_caps,Volume,Date
206,1918,1227482244,4821190,2021-07-16 00:00:00
207,1861,1197141202,1052258,2021-07-17 00:00:00
208,1896,1217339992,2134401,2021-07-18 00:00:00
209,1901,1220783640,2806651,2021-07-19 00:00:00
210,1820,1182675106,1006382,2021-07-20 00:00:00
211,1792,1169089352,12587729,2021-07-21 00:00:00
212,1986,1299848473,16360434,2021-07-22 00:00:00
213,2018,1338474664,5099313,2021-07-23 00:00:00
214,2102,1395043641,2289800,2021-07-24 00:00:00
215,2175,1447861354,4834509,2021-07-25 00:00:00
216,2183,1464299815,890321,2021-07-26 00:00:00
217,2215,1486542868,2147321,2021-07-27 00:00:00
218,2282,1533369153,1271637,2021-07-28 00:00:00
219,2297,1548767015,735535,2021-07-29 00:00:00
220,2374,1610976221,837886,2021-07-30 00:00:00
221,2442,1665172843,1587235,2021-07-31 00:00:00
222,2540,1750642898,20817343,2021-08-01 00:00:00
223,2563,1781247376,6507384,2021-08-02 00:00:00
224,2623,1832995307,3252866,2021-08-03 00:00:00
225,2503,1813190841,63528918,2021-08-04 00:00:00
226,2725,1985519415,5932675,2021-08-05 00:00:00
227,2821,2069250539,7004669,2021-08-06 00:00:00
228,2877,2124620288,66930125,2021-08-07 00:00:00
229,3122,2324770641,40950372,2021-08-08 00:00:00
230,3025,2271192541,5372702,2021-08-09 00:00:00
231,3135,2317693290,5542033,2021-08-10 00:00:00
232,3130,2359930127,5394237,2021-08-11 00:00:00
233,3163,2391352402,16201973,2021-08-12 00:00:00
234,3030,2298904637,4670233,2021-08-13 00:00:00
235,3310,2534286676,33386914,2021-08-14 00:00:00
236,3263,2548922898,8836782,2021-08-15 00:00:00
237,3297,2662352760,3031928,2021-08-16 00:00:00
238,3154,2617322012,10322487,2021-08-17 00:00:00
239,3023,2533427212,4295872,2021-08-18 00:00:00
240,3050,2594355385,9612683,2021-08-19 00:00:00
241,3168,2707688765,21201516,2021-08-20 00:00:00
242,3273,2934872968,11340016,2021-08-21 00:00:00
243,3234,3002840449,39364823,2021-08-22 00:00:00
244,3244,3072632792,5130949,2021-08-23 00:00:00
245,3319,3249533664,11279528,2021-08-24 00:00:00
246,3185,3143629102,15175769,2021-08-25 00:00:00
247,3226,3234649758,38119680,2021-08-26 00:00:00
248,3122,3155379604,9105530,2021-08-27 00:00:00
249,3258,3406303411,8252000,2021-08-28 00:00:00
250,3228,3607125067,9320105,2021-08-29 00:00:00
251,3208,3639664707,4644176,2021-08-30 00:00:00
252,3221,3673855799,52134463,2021-08-31 00:00:00
253,3419,3939610032,5942070,2021-09-01 00:00:00
254,3762,4355385527,44627055,2021-09-02 00:00:00
255,3771,4400074823,11030319,2021-09-03 00:00:00
256,3904,4580908849,7378182,2021-09-04 00:00:00
257,3871,4562573934,6496137,2021-09-05 00:00:00
258,3923,4614944422,2332407,2021-09-06 00:00:00
259,3899,4629403641,16590347,2021-09-07 00:00:00
260,3421,4243360201,24501053,2021-09-08 00:00:00
261,3492,4367036811,11094252,2021-09-09 00:00:00
262,3390,4249377601,21284929,2021-09-10 00:00:00
263,3155,3956928211,30184250,2021-09-11 00:00:00
264,3203,4062070879,649227,2021-09-12 00:00:00
265,3371,4295686319,18239823,2021-09-13 00:00:00
266,3249,4138885968,9195919,2021-09-14 00:00:00
267,3371,4320488277,17883109,2021-09-15 00:00:00
268,3563,4564047642,16664008,2021-09-16 00:00:00
269,3536,4549280565,42294799,2021-09-17 00:00:00
270,3367,4363113999,16628883,2021-09-18 00:00:00
271,3395,4397679688,11024064,2021-09-19 00:00:00
272,3306,4256184677,3188276,2021-09-20 00:00:00
273,2945,3813486306,29658245,2021-09-21 00:00:00
274,2718,3548628013,4188011,2021-09-22 00:00:00
275,3037,3960386496,5306459,2021-09-23 00:00:00
276,3134,4097217484,11950530,2021-09-24 00:00:00
277,2907,3836860649,17438520,2021-09-25 00:00:00
278,2917,3809603194,11381243,2021-09-26 00:00:00
279,3030,3970274349,10173832,2021-09-27 00:00:00
280,2934,3858926184,12097231,2021-09-28 00:00:00
281,2796,3691496027,10549648,2021-09-29 00:00:00
282,2828,3727902725,9568146,2021-09-30 00:00:00
283,2980,3949031853,5082557,2021-10-01 00:00:00
284,3278,4355913555,17597389,2021-10-02 00:00:00
285,3373,4491337310,27073743,2021-10-03 00:00:00
286,3406,4545561582,7339615,2021-10-04 00:00:00
287,3383,4551721778,17294244,2021-10-05 00:00:00
288,3497,4780833065,4107458,2021-10-06 00:00:00
289,3564,4893690070,10472440,2021-10-07 00:00:00
290,3572,4905668900,37195417,2021-10-08 00:00:00
291,3543,4887556006,14337599,2021-10-09 00:00:00
292,3564,4912626494,9678206,2021-10-10 00:00:00
293,3405,4703519712,9471839,2021-10-11 00:00:00
294,3497,4847650322,8725530,2021-10-12 00:00:00
295,3473,4836544059,4925935,2021-10-13 00:00:00
296,3577,4974157811,9343734,2021-10-14 00:00:00
297,3771,5249075931,20844968,2021-10-15 00:00:00
298,3853,5363151343,7308645,2021-10-16 00:00:00
