,Prices_usd,Market_caps,Volume,Date
307,7379,126644347498,2892881147,2018-07-22 00:00:00.000
308,7396,126948286633,5717881945,2018-07-23 00:00:00.000
309,7705,132270404905,6202101797,2018-07-24 00:00:00.000
310,8422,144602365043,5592076817,2018-07-25 00:00:00.000
311,8145,139850429188,4086880124,2018-07-26 00:00:00.000
312,7929,136166569453,3429994449,2018-07-27 00:00:00.000
313,8145,139897416706,3624913497,2018-07-28 00:00:00.000
314,8192,140716208459,3659115450,2018-07-29 00:00:00.000
315,8198,140827378169,2598593361,2018-07-30 00:00:00.000
316,8186,140640772123,3497813384,2018-07-31 00:00:00.000
317,7738,132963528816,4675498855,2018-08-01 00:00:00.000
318,7612,130813483341,11591125727,2018-08-02 00:00:00.000
319,7541,129596337579,6834800615,2018-08-03 00:00:00.000
320,7412,127395242323,5580835718,2018-08-04 00:00:00.000
321,7009,120489906899,5952900997,2018-08-05 00:00:00.000
322,7037,120977961419,5989412029,2018-08-06 00:00:00.000
323,6926,119089729729,6927841831,2018-08-07 00:00:00.000
324,6712,115416628667,6729676123,2018-08-08 00:00:00.000
325,6260,107652609456,6834119514,2018-08-09 00:00:00.000
326,6531,112337822894,5843796067,2018-08-10 00:00:00.000
327,6167,106079149843,6731245061,2018-08-11 00:00:00.000
328,6205,106756980148,5708911347,2018-08-12 00:00:00.000
329,6318,108716328040,5507023282,2018-08-13 00:00:00.000
330,6284,108135868387,5381627198,2018-08-14 00:00:00.000
331,6212,106911788926,7179484727,2018-08-15 00:00:00.000
332,6268,107788817699,6619548180,2018-08-16 00:00:00.000
333,6309,108578823549,5982589406,2018-08-17 00:00:00.000
334,6567,113018605465,6206194158,2018-08-18 00:00:00.000
335,6382,109889851531,5616965845,2018-08-19 00:00:00.000
336,6475,111490970656,5160365103,2018-08-20 00:00:00.000
337,6243,107511643840,5578292470,2018-08-21 00:00:00.000
338,6467,111399689881,5658517103,2018-08-22 00:00:00.000
339,6337,109149076720,6759411527,2018-08-23 00:00:00.000
340,6521,112327439428,6096332849,2018-08-24 00:00:00.000
341,6684,115177527171,6913767387,2018-08-25 00:00:00.000
342,6736,116073397012,5280060347,2018-08-26 00:00:00.000
343,6728,115406552890,5215045899,2018-08-27 00:00:00.000
344,6911,118546009735,5444349729,2018-08-28 00:00:00.000
345,7076,121992306938,6246602891,2018-08-29 00:00:00.000
346,7047,121479639297,5976493148,2018-08-30 00:00:00.000
347,7024,121103237785,6587864491,2018-08-31 00:00:00.000
348,7028,121186316787,5959884320,2018-09-01 00:00:00.000
349,7211,124380655386,6257915213,2018-09-02 00:00:00.000
350,7305,125994361368,6640164154,2018-09-03 00:00:00.000
351,7261,125200923805,4511643009,2018-09-04 00:00:00.000
352,7359,126949626755,5344233220,2018-09-05 00:00:00.000
353,6765,116602093876,7036065651,2018-09-06 00:00:00.000
354,6498,112034863191,6558109770,2018-09-07 00:00:00.000
355,6398,110396118506,4422971841,2018-09-08 00:00:00.000
356,6181,106668555553,3851077568,2018-09-09 00:00:00.000
357,6261,108219061918,4174629547,2018-09-10 00:00:00.000
358,6308,108846231385,4504626593,2018-09-11 00:00:00.000
359,6279,108449181464,5001529025,2018-09-12 00:00:00.000
360,6331,109298582014,5026516732,2018-09-13 00:00:00.000
361,6486,112124461661,4987196751,2018-09-14 00:00:00.000
362,6500,112334356298,5350596522,2018-09-15 00:00:00.000
363,6530,112796085614,4295951323,2018-09-16 00:00:00.000
364,6506,112373562206,4715407407,2018-09-17 00:00:00.000
365,6250,107960190646,4600931272,2018-09-18 00:00:00.000
366,6347,109629673484,4472798160,2018-09-19 00:00:00.000
367,6384,110292032124,5380977505,2018-09-20 00:00:00.000
368,6492,112172960507,5059042419,2018-09-21 00:00:00.000
369,6754,116710823191,5931455399,2018-09-22 00:00:00.000
370,6747,116607568773,5159534298,2018-09-23 00:00:00.000
371,6711,116001860055,4322794079,2018-09-24 00:00:00.000
372,6596,114024650850,4626497701,2018-09-25 00:00:00.000
373,6441,111360852966,4580781824,2018-09-26 00:00:00.000
374,6463,111760801180,3788299697,2018-09-27 00:00:00.000
375,6705,115905890382,4690261094,2018-09-28 00:00:00.000
376,6635,114768551691,3140320712,2018-09-29 00:00:00.000
377,6606,114265552573,2294291064,2018-09-30 00:00:00.000
378,6626,114617564007,1908960742,2018-10-01 00:00:00.000
379,6599,114225251470,1893760872,2018-10-02 00:00:00.000
380,6525,112814709079,2035903501,2018-10-03 00:00:00.000
381,6499,112545036630,2247969611,2018-10-04 00:00:00.000
382,6579,113846158429,2059404665,2018-10-05 00:00:00.000
383,6621,114567814410,1840911129,2018-10-06 00:00:00.000
384,6589,114021329402,1464404365,2018-10-07 00:00:00.000
385,6585,113962679824,1499424737,2018-10-08 00:00:00.000
386,6653,115167647222,2081626437,2018-10-09 00:00:00.000
387,6634,114837789505,1741398466,2018-10-10 00:00:00.000
388,6582,113987017102,2070407901,2018-10-11 00:00:00.000
389,6234,108155761830,3581191342,2018-10-12 00:00:00.000
390,6286,108845285496,2295615181,2018-10-13 00:00:00.000
391,6315,109372673141,1851879464,2018-10-14 00:00:00.000
392,6329,109624316973,1847113723,2018-10-15 00:00:00.000
393,6660,115236573309,6217858944,2018-10-16 00:00:00.000
394,6635,114960968517,2746546151,2018-10-17 00:00:00.000
395,6636,114953321633,2820354466,2018-10-18 00:00:00.000
396,6518,112970698851,2625598930,2018-10-19 00:00:00.000
397,6484,112394945004,2652532021,2018-10-20 00:00:00.000
398,6533,113214078424,2387105749,2018-10-21 00:00:00.000
399,6530,113208108538,2127987152,2018-10-22 00:00:00.000
400,6513,112905904007,2655159954,2018-10-23 00:00:00.000
401,6473,112227883463,2784381146,2018-10-24 00:00:00.000
402,6481,112363064964,2607022301,2018-10-25 00:00:00.000
403,6458,112010056845,2618534041,2018-10-26 00:00:00.000
404,6469,112200801079,2698016930,2018-10-27 00:00:00.000
405,6457,111998326691,2383295890,2018-10-28 00:00:00.000
406,6481,112422008134,2065446088,2018-10-29 00:00:00.000
407,6293,109167179052,3631795693,2018-10-30 00:00:00.000
408,6332,109890575608,1962209613,2018-10-31 00:00:00.000
409,6367,110487418903,2042670545,2018-11-01 00:00:00.000
410,6380,110896563654,2922702484,2018-11-02 00:00:00.000
411,6425,111528929052,2675454291,2018-11-03 00:00:00.000
412,6388,110888814023,2582446886,2018-11-04 00:00:00.000
413,6351,110241536216,3198297931,2018-11-05 00:00:00.000
414,6415,111383003826,3213571991,2018-11-06 00:00:00.000
415,6475,112347500910,3408876943,2018-11-07 00:00:00.000
416,6575,113943582818,3120683820,2018-11-08 00:00:00.000
417,6490,112723294658,2402484611,2018-11-09 00:00:00.000
418,6414,111440702127,2707057000,2018-11-10 00:00:00.000
419,6430,111308110603,1672332107,2018-11-11 00:00:00.000
420,6434,111773252086,2943678893,2018-11-12 00:00:00.000
421,6411,111385885801,2651674690,2018-11-13 00:00:00.000
422,6394,111126759494,2890964719,2018-11-14 00:00:00.000
423,5789,100585460320,5690409836,2018-11-15 00:00:00.000
424,5687,98829079080,4981978552,2018-11-16 00:00:00.000
425,5610,97344067023,3236633357,2018-11-17 00:00:00.000
426,5599,97299989131,2525819291,2018-11-18 00:00:00.000
427,5639,98118875508,2422604400,2018-11-19 00:00:00.000
428,4889,85228342224,6126269575,2018-11-20 00:00:00.000
429,4451,76601948314,6314969584,2018-11-21 00:00:00.000
430,4613,80360705527,4321511764,2018-11-22 00:00:00.000
431,4307,75518575145,3055231902,2018-11-23 00:00:00.000
432,4377,76120308175,3520222575,2018-11-24 00:00:00.000
433,3896,67756132282,3115187178,2018-11-25 00:00:00.000
434,4040,70327984591,5226773378,2018-11-26 00:00:00.000
435,3812,66796155268,4652103083,2018-11-27 00:00:00.000
436,3833,66811830848,4050028039,2018-11-28 00:00:00.000
437,4267,74381953561,4973628807,2018-11-29 00:00:00.000
438,4279,74400715839,4313265392,2018-11-30 00:00:00.000
439,4010,69715049461,4007783472,2018-12-01 00:00:00.000
440,4190,73075855208,3183894471,2018-12-02 00:00:00.000
441,4125,71784475615,3242289555,2018-12-03 00:00:00.000
442,3879,67489136960,3128854932,2018-12-04 00:00:00.000
443,3944,68592152288,3255899964,2018-12-05 00:00:00.000
444,3752,65355774058,3020004368,2018-12-06 00:00:00.000
445,3467,60357918912,3672494312,2018-12-07 00:00:00.000
446,3409,59348913269,5243194483,2018-12-08 00:00:00.000
